id;name;image;code;colors;brand_id;repair_category_id;status;sort_order
4837;Lumia 505;https://fdn2.gsmarena.com/vv/bigpic/nokia-lumia-505.jpg;;Black, White, Red, Pink;15;1;;
4838;Lumia 620;https://fdn2.gsmarena.com/vv/bigpic/nokia-lumia-620.jpg;;Lime green, orange, magenta, yellow, cyan, white, black;15;1;;
4839;114;https://fdn2.gsmarena.com/vv/bigpic/nokia-114.jpg;;Black, Magenta, Cyan;15;1;;
4840;206;https://fdn2.gsmarena.com/vv/bigpic/nokia-206.jpg;;Cyan , Magenta, Yellow, Black, White;15;1;;
4841;Asha 205;https://fdn2.gsmarena.com/vv/bigpic/nokia-asha-205-new.jpg;;Cyan, Magenta, Orange, Pink, White;15;1;;
4842;109;https://fdn2.gsmarena.com/vv/bigpic/nokia-109.jpg;;Black, Cyan;15;1;;
4843;Lumia 822;https://fdn2.gsmarena.com/vv/bigpic/nokia-lumia-822-new.jpg;;Black, Gray, White, Red;15;1;;
4844;Lumia 510;https://fdn2.gsmarena.com/vv/bigpic/nokia-lumia-510.jpg;;White, Cyan, Black, Red, Yellow;15;1;;
4845;Lumia 810;https://fdn2.gsmarena.com/vv/bigpic/nokia-lumia-810.jpg;;;15;1;;
4846;Asha 309;https://fdn2.gsmarena.com/vv/bigpic/nokia-asha-309.jpg;;;15;1;;
4847;Asha 308;https://fdn2.gsmarena.com/vv/bigpic/nokia-asha-308.jpg;;;15;1;;
4848;Lumia 920;https://fdn2.gsmarena.com/vv/bigpic/nokia-lumia-920.jpg;;;15;1;;
4849;Lumia 820;https://fdn2.gsmarena.com/vv/bigpic/nokia-lumia-820.jpg;;;15;1;;
4850;Asha 311;https://fdn2.gsmarena.com/vv/bigpic/nokia-asha-311.jpg;;Dark Grey, Rose Red, Blue, Brown, Sand White;15;1;;
4851;Asha 306;https://fdn2.gsmarena.com/vv/bigpic/nokia-asha-306.jpg;;Silver White, Red, Mid Blue, Dark Grey;15;1;;
4852;Asha 305;https://fdn2.gsmarena.com/vv/bigpic/nokia-asha-305.jpg;;Silver White, Red, Mid Blue, Dark Grey;15;1;;
4853;113;https://fdn2.gsmarena.com/vv/bigpic/nokia-113.jpg;;Black, Magenta, Lime Green, Cyan;15;1;;
4854;112;https://fdn2.gsmarena.com/vv/bigpic/nokia-112.jpg;;Dark Grey, White, Red, Cyan;15;1;;
4855;111;https://fdn2.gsmarena.com/vv/bigpic/nokia-111.jpg;;Black, Magenta, Lime Green, Cyan;15;1;;
