id;name;image;code;colors;brand_id;repair_category_id;status;sort_order
329;OT-C507;https://fdn2.gsmarena.com/vv/bigpic/alcatel-c507.gif;;Black & Silver with Customizable Keypad;4;1;;
330;OT-E227;https://fdn2.gsmarena.com/vv/bigpic/alcatel-e-227.gif;;Light brown;4;1;;
331;OT-E225;https://fdn2.gsmarena.com/vv/bigpic/alcatel-e-225.gif;;Night Black, Smart Blue, Iron White;4;1;;
332;OT-E221;https://fdn2.gsmarena.com/vv/bigpic/alcatel-e-211.gif;;Red Glossy, White, Dark Blue;4;1;;
333;OT-E207;https://fdn2.gsmarena.com/vv/bigpic/alcatel-e-207.gif;;Silver;4;1;;
334;OT-E205;https://fdn2.gsmarena.com/vv/bigpic/alcatel-ot-e205.gif;;Black/Silver;4;1;;
335;OT-E201;https://fdn2.gsmarena.com/vv/bigpic/alcatel-e-201.gif;;Black;4;1;;
336;OT-E101;https://fdn2.gsmarena.com/vv/bigpic/alcatel-e-101.gif;;Black;4;2;;
337;Lollipops;https://fdn2.gsmarena.com/vv/bigpic/alcatel-lollipops.gif;;Glossy White with pink logos;4;1;;
338;OT-E220;https://fdn2.gsmarena.com/vv/bigpic/alcatel-ot-e220.gif;;Dark Blue, Light Purple, Glossy White;4;1;;
339;OT-E805;https://fdn2.gsmarena.com/vv/bigpic/alcatel-e805.gif;;Pink, Light Blue, Dark Chrome;4;1;;
340;OT-E230;https://fdn2.gsmarena.com/vv/bigpic/alcatel-e230.gif;;White, Brown, Fuchsia;4;1;;
341;OT-C635;https://fdn2.gsmarena.com/vv/bigpic/alcatel-c635.gif;;Circles Purple, Flowers White, Surf Blue;4;1;;
342;OT-C630;https://fdn2.gsmarena.com/vv/bigpic/alcatel-c630.gif;;Soft Touch Black, Glossy Red;4;1;;
343;OT-E801;https://fdn2.gsmarena.com/vv/bigpic/alcatel-e801.gif;;Soft Touch Black, Soft Touch Orange, Glossy White;4;1;;
344;OT-E100;https://fdn2.gsmarena.com/vv/bigpic/alcatel-e100.gif;;Black;4;2;;
345;OT-C550;https://fdn2.gsmarena.com/vv/bigpic/alcatel-c550.gif;;Black;4;1;;
346;OT-E265;https://fdn2.gsmarena.com/vv/bigpic/alcatel-e265.gif;;Black;4;1;;
347;OT-E105;https://fdn2.gsmarena.com/vv/bigpic/alcatel-e105.gif;;Silver;4;2;;
348;OT-E260;https://fdn2.gsmarena.com/vv/bigpic/alcatel-e260.gif;;Black;4;1;;
349;OT-C750;https://fdn2.gsmarena.com/vv/bigpic/alcatel-c750.gif;;Metallic Silver;4;1;;
350;OT-S853;https://fdn2.gsmarena.com/vv/bigpic/alcatel-s853.gif;;Black;4;1;;
351;OT-S850;https://fdn2.gsmarena.com/vv/bigpic/alcatel-s850.gif;;;4;1;;
352;OT-C560;https://fdn2.gsmarena.com/vv/bigpic/alcatel-ot-c560.gif;;Black, Red;4;1;;
353;OT-C555;https://fdn2.gsmarena.com/vv/bigpic/alotc555.gif;;Black, White;4;1;;
354;OT-C552;https://fdn2.gsmarena.com/vv/bigpic/alcatel-c552.gif;;3 - Grey, Black, Green;4;1;;
355;OT-C551;https://fdn2.gsmarena.com/vv/bigpic/alotc551.gif;;;4;1;;
356;OT-C656;https://fdn2.gsmarena.com/vv/bigpic/alotc656.gif;;;4;1;;
357;OT-C652;https://fdn2.gsmarena.com/vv/bigpic/alotc652.gif;;;4;1;;
358;OT-C651;https://fdn2.gsmarena.com/vv/bigpic/alotc651.gif;;Grey, White, Pearl grey;4;1;;
359;OT-E259;https://fdn2.gsmarena.com/vv/bigpic/alcatel-e259.gif;;Thinking Black;4;1;;
360;OT-E256;https://fdn2.gsmarena.com/vv/bigpic/alote256.gif;;Thinking Black, Metallic Blue, Lipstick Red;4;1;;
361;OT-E257;https://fdn2.gsmarena.com/vv/bigpic/alcatel-e257.gif;;Dark Chrome;4;1;;
362;OT-E160;https://fdn2.gsmarena.com/vv/bigpic/alcatel-e160.gif;;Dark Chrome;4;1;;
363;OT-E252;https://fdn2.gsmarena.com/vv/bigpic/alcatel-e252.gif;;Glossy Black, Metallic Purple, Pearl Grey;4;1;;
364;OT-E159;https://fdn2.gsmarena.com/vv/bigpic/ale159.gif;;Thinking Black, Metallic Blue, Lipstick Red;4;1;;
365;OT-E158;https://fdn2.gsmarena.com/vv/bigpic/ale158.gif;;Glossy Black, Metallic Purple, Pearl Grey;4;1;;
366;OT-E157;https://fdn2.gsmarena.com/vv/bigpic/ale157.gif;;Night Blue, Metallic Black;4;1;;
367;OT 757;https://fdn2.gsmarena.com/vv/bigpic/alot757.gif;;Aluminium, Electric Blue, Mystic Red, Green Lime;4;1;;
368;OT 355;https://fdn2.gsmarena.com/vv/bigpic/alot355.gif;;;4;1;;
369;OT 156;https://fdn2.gsmarena.com/vv/bigpic/alot156.gif;;;4;1;;
370;OT 155;https://fdn2.gsmarena.com/vv/bigpic/alot155.gif;;;4;1;;
371;OT 153;https://fdn2.gsmarena.com/vv/bigpic/alot153.gif;;Aluminium grey, Blue;4;1;;
372;OT 756;https://fdn2.gsmarena.com/vv/bigpic/alot756.gif;;4 - aluminium, electric blue, mystic red, green lime;4;1;;
373;OT 557;https://fdn2.gsmarena.com/vv/bigpic/alot557.gif;;;4;1;;
374;OT 565;https://fdn2.gsmarena.com/vv/bigpic/alot565.gif;;;4;1;;
375;OT 556;https://fdn2.gsmarena.com/vv/bigpic/alot556.gif;;;4;1;;
376;OT 835;https://fdn2.gsmarena.com/vv/bigpic/alot835.gif;;;4;1;;
377;OT 735i;https://fdn2.gsmarena.com/vv/bigpic/alot735.gif;;;4;1;;
378;OT 735;https://fdn2.gsmarena.com/vv/bigpic/alot735.gif;;;4;1;;
379;OT 535;https://fdn2.gsmarena.com/vv/bigpic/alot535.gif;;3 - red, blue and grey;4;1;;
380;OT 531;https://fdn2.gsmarena.com/vv/bigpic/alot531.gif;;3;4;1;;
381;OT 332;https://fdn2.gsmarena.com/vv/bigpic/alot332.gif;;3 metallic colors;4;1;;
382;OT 331;https://fdn2.gsmarena.com/vv/bigpic/alot331.gif;;3 - Lagoon blue, White and Grey;4;1;;
383;OT 526;https://fdn2.gsmarena.com/vv/bigpic/alot526.gif;;;4;1;;
384;OT 320;https://fdn2.gsmarena.com/vv/bigpic/alot320.gif;;Blue, Light Grey;4;1;;
